area_id	DEF_CELLNAME	def_cellname_chinese	lat	lon
4ED6196C-9A5F-477A-8E80-F97007337287	Nokia-102302-MRBTS-54947-LNBTS-54947-LNCEL-153	xtayuhuquxiangdaxingxiangxueyuanshifenNL-FSIH54947TF-153	27.88066	112.85223
NULL	Nokia-102302-MRBTS-54948-LNBTS-54948-LNCEL-133	xtayuetangquzhiyejishuxueyuanNL-FSIH54948TF-133	27.84421	112.94473
NULL	Nokia-102337-MRBTS-1041125-LNBTS-1041125-LNCEL-1	LDILY-QiaoTouHeNL-FSMF1041125PT-1	27.82733	111.86012
NULL	Nokia-102720-MRBTS-58706-LNBTS-58706-LNCEL-132	shyxinshaobazhongNL-FSIH58706PT-132	27.31801	111.46763
NULL	oss1-YUYPJchangshou1EL-R66011036476PT-1-10364764	YUYPJchangshou1EL-R66011036476PT-21	28.71455	113.92872
2A92335A-AA4E-4F94-B4D0-FAC684C2515E	0-459862-459862-1	长沙地铁2号线望城坡站ZL-B8300459862TF-1	28.21095	112.90674
9D80D1BC-90CA-4AE4-8F27-6B014FDAAF6B	1-985075-985075-135	长沙望城职业技术学院（雷锋新校区图书馆、汽车系实训楼、建筑系实训楼）室分ZL-B8300985075TF-135	28.21869	112.83242
NULL	2-4340-1-133	娄底涟源市利新HF-D3900281097PT-133	27.60921	111.81483
0DE8A992-6856-48FB-8DD4-B1D86617CAC9	4-3815-1-42	株洲工业炉FHLD3900463068PT-42	27.85994	113.12931
NULL	4-5937-1-41	株洲河西火车站1(武广)HLD39001038318PT-41	27.80179	113.06087
6BE23C64-83DF-49A8-9FB1-BD208B64F881	5-2348-1-22	长沙湖南都市职院综合培训楼(都市职院拉远)HL-D3900473312TF-22	28.22563	113.08307
836CAF79-D1EC-49C2-B40C-2096C22F05FB	5-2597-1-22	长沙金海岸师范学院学生公寓(湘龙家园拉远)HL-D3900458961TF-22	28.26771	113.06525
NULL	5-294-1-132	长沙地铁1号线友谊路站HL-D3900986241TF-132	28.12705	112.98159
0C492664-9217-4604-84F2-33BD7A6EC052	5-298-1-132	长沙地铁1号线涂家冲站HL-D3900986391TF-132	28.1557	112.97936
NULL	5-3017-1-2	长沙地铁2号线万家丽广场站HL-D3900459283TF-2	28.19473	113.02508
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-3018-1-23	长沙地铁2号线五一广场站HL-D3900459289TF-23	28.19839	112.97245
9C00E9CD-4B73-4BCD-BB1A-DD2C9E61CB4E	5-3195-1-1	长沙浏阳河文化园HL-D3900460836PT-1	28.19306	113.03917
NULL	5-3225-1-1	长沙湘雅附二医院门诊楼HL-D3900458851TF-1	28.19164	112.98731
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-329-1-94	长沙天心中南林科大生科院、图书馆、一教HL-D3900394571TF-94	28.13873	112.99088
NULL	5-3849-1-1	长沙丰园城西HL-D3900472541PT-1	28.08831	113.00641
B1346266-FA59-40D5-A4D1-E65F2F7BF7DA	5-4022-1-1	长沙大唐村HL-D3900461029PT-1	28.13083	113.03501
NULL	5-4363-1-23	长沙洞井鄱阳村HL-D3900460610PT-23	28.0838	113.01273
78A04A7D-4E1B-4BE3-8A46-636D2539471E	5-4394-1-1	长沙火车南站北(熙春园拉远)HL-D3900461514PT-1	28.15241	113.05747
NULL	5-4422-1-2	长沙环保科技创业大楼HL-D3900460660PT-2	28.07199	113.02812
78A04A7D-4E1B-4BE3-8A46-636D2539471E	5-5221-1-2	长沙雨花火车南站微站(熙春园拉远)HL-D3900473392PT-2	28.15241	113.05747
NULL	5-5387-1-71	长沙县湖南艺术职业学院文化美术楼、1食堂HL-D3900394532TF-71	28.25965	113.11914
CF49A405-F44E-4F22-BD6C-019E4A174E9A	5-5604-1-132	长沙地铁1号线开福区政府站HL-D3900986376TF-132	28.26633	112.97904
9168891A-6B31-4E52-BA63-10D51C4F81AC	5-5738-1-3	长沙广电中心武警中队后山(工程兵信息楼拉远)HL-D3900461112PT-3	28.24123	113.04233
CF49A405-F44E-4F22-BD6C-019E4A174E9A	5-6206-1-37	长沙泽禹混凝土公司HN-D3900460531PT-37	28.26505	112.98117
NULL	5-7142-1-1	长沙浏柏加新源HL-D3900460739PT-1	28.02722	113.22417
NULL	5-8227-1-71	长沙县中茂城1-4栋B1F(蝴蝶谷拉远)HL-D3900394442TF-71	28.23114	113.06978
5E984EEC-C38E-4D85-AB10-8D902886EC8D	5-846-1-3	长沙湘江南路雅颂居以西(长沙南国新城拉远)HL-D3900461841PT-3	28.12649	112.95552
NULL	7310-986221-986221-131	长沙航天医院门诊大楼(航天医院拉远)ZL-B8300986221TF-131	28.21062	112.89732
NULL	7315-462224-462224-3	长沙种子公司ZL-B8300462224PT-3	28.24924	112.55642
NULL	7362-468754-468754-1	常德鼎桥南一区ZLB8300468754PT-1	29.01541	111.67061
NULL	7430-973089-973089-2	吉首市区武陵山大剧院ZLB8300973089TF-2	28.22041	109.66823
AF9D31BB-3CFE-4FC6-A93B-0883B32E1E89	Nokia-102302-MRBTS-395887-LNBTS-395887-LNCEL-92	xtahexixiangdajinhanlin7dong10dong11dongshifenNL-FSIH395887TF-92	27.88259	112.86052
4ED6196C-9A5F-477A-8E80-F97007337287	Nokia-102302-MRBTS-54947-LNBTS-54947-LNCEL-132	xtayuhuquxiangdaxingxiangxueyuanshifenNL-FSIH54947TF-132	27.88066	112.85223
NULL	Nokia-102337-MRBTS-1041221-LNBTS-1041221-LNCEL-2	LDISF-QingShuPingYiDongNL-FSMF1041221PT-2	27.38347	112.01819
NULL	Nokia-102337-MRBTS-466103-LNBTS-466103-LNCEL-2	huhxplijiapoFL-FSMF466103PT-2	27.91742	110.58079
NULL	Nokia-102720-MRBTS-1041823-LNBTS-1041823-LNCEL-3	shylonghuikaozhengzhongxinNL-FSMF1041823PT-3	27.1653	110.82902
NULL	oss1-YUYPJyizhongliantongEL-R6601258847PT-1-2588472	YUYPJyizhongliantongEL-R6601258847PT-132	28.69991	113.59276
B126BA3F-74DD-4881-A4F6-AE035104F7E2	0-394466-394466-71	长沙岳麓区湖大天马公寓扩容1至10栋ZL-B8300394466TF-71	28.17031	112.93962
NULL	0-459865-459865-21	长沙地铁2号线荣湾镇站ZL-B8300459865TF-21	28.20139	112.94534
7E15CFEC-8109-4AE0-B136-ACD03DF5BF8D	0-459866-459866-1	长沙地铁2号线橘子洲站ZL-B8300459866TF-1	28.19875	112.95716
NULL	0-462630-462630-21	长沙湖南商学院载波池(湖南商学院拉远)ZL-B8300462630PT-21	28.22173	112.91521
NULL	0-462666-462666-6	长沙咸嘉湖路与谷丰南路交叉口(中圆科技拉远)ZL-B8300462666PT-6	28.21698	112.91518
NULL	1-22426-1-133	衡阳衡南县泉溪镇木兜村（电信）HLD3900257872PT-133	26.91368	112.72331
NULL	1-394493-394493-71	长沙望城南方职业学院(5号、9号宿舍及三食堂一楼)ZL-B8300394493TF-71	28.15486	112.90097
2D269F9C-12CD-48F3-B8C2-7439E1D078CC	1-5432-1-37	衡阳市区汽车南站HND3900466550PT-37	26.83639	112.64222
NULL	2-23024-1-131	益阳安化县冷市杉木坳HLD3900132596PT-131	28.50391	111.51391
NULL	2-24352-1-1	益阳赫山区红旗化工厂HLD3900464453PT-1	28.57722	112.36306
NULL	3-12846-1-162	永州道县车头新站HL-D3900290796PT-162	25.61956	111.57211
NULL	4-4596-1-2	株洲职教城铁道学院HLD3900463292PT-3	27.90503	113.15463
NULL	4-5937-1-1	株洲河西火车站1(武广)HLD39001038318PT-1	27.80179	113.06087
NULL	5-1628-1-2	长沙县榔梨公租房小区2(蓝思科技宿舍楼拉远)HL-D3900473405TF-2	28.18724	113.14328
NULL	5-1631-1-3	长沙县榔梨城市花园南HL-D3900472193PT-3	28.17698	113.12995
88E516B6-9354-4AAB-BEBD-BD1EBD9DAE70	5-163-1-8	长沙五凌南HF-D3900461078PT-8	28.11523	112.99097
FCE0C472-33D1-4FE5-8F0B-941A30C43EF7	5-2030-1-132	长沙师范学体育馆HL-D3900984086PT-132	28.25961	113.07771
9749955E-227F-4E84-A3E2-C325FD947242	5-2318-1-6	长沙泉塘小区1HL-D3900461098PT-6	28.22075	113.10651
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-3018-1-2	长沙地铁2号线五一广场站HL-D3900459289TF-2	28.19839	112.97245
2373F078-AAD2-49E7-BCB3-2B17AA929556	5-3112-1-2	长沙接待处HL-D3900460732PT-2	28.20267	112.99337
9C00E9CD-4B73-4BCD-BB1A-DD2C9E61CB4E	5-3121-1-2	长沙新合四村C8栋HL-D3900461645PT-2	28.19611	113.03056
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-330-1-91	长沙天心中南林科大综合实验楼、国际学院HL-D3900394567TF-91	28.13396	112.98369
7FFBF8BD-EE6F-412D-B4C3-BDBFABBDD072	5-331-1-72	长沙天心中南林科大西园19-22栋HL-D3900394578TF-72	28.13307	112.98355
922F391B-FC11-4406-952B-9AF4CD2852F2	5-4309-1-2	长沙民政学院北院学生公寓5F(民政3区10栋拉远)HL-D3900459005TF-2	28.13829	113.01747
NULL	5-4348-1-1	长沙沪昆专线康胜彩钢厂HL-D3900472506PT-1	28.17028	113.06528
78A04A7D-4E1B-4BE3-8A46-636D2539471E	5-4394-1-23	长沙火车南站北(熙春园拉远)HL-D3900461514PT-23	28.15241	113.05747
9168891A-6B31-4E52-BA63-10D51C4F81AC	5-5738-1-2	长沙广电中心武警中队后山(工程兵信息楼拉远)HL-D3900461112PT-2	28.24123	113.04233
NULL	5-5908-1-1	长沙开福区开福驾校北HL-D3900472428PT-1	28.28411	112.97483
857ED285-A900-43F7-8B70-685D46A18640	5-6142-1-152	长沙开福长沙大学汇泽1、2、4栋(汇泽食堂拉远)HL-D3900987047TF-152	28.24817	113.02832
CF49A405-F44E-4F22-BD6C-019E4A174E9A	5-6206-1-1	长沙泽禹混凝土公司HL-D3900460531PT-1	28.26505	112.98117
NULL	5-6607-1-131	长沙浏东沙新村二区微站(金博门业拉远)HL-D3900986875PT-131	28.16661	113.62296
NULL	5-8301-1-71	长沙湖南六建伍家岭小区BBU2HL-D3900393369PT-71	28.23253	112.98633
NULL	5-908-1-6	长沙理工大金盆岭西苑宿舍9-11栋(电力学院拉远)HL-D3900473534TF-6	28.15585	112.96742
NULL	7311-474647-474647-133	长沙望城区郭亮北路三叉河堤ZL-B8300474647PT-133	28.38576	112.80187
NULL	Nokia-102302-MRBTS-464056-LNBTS-464056-LNCEL-3	xtahedongchengjiandongyuanNL-FSMF464056PT-3	27.91481	113.00501
AF9D31BB-3CFE-4FC6-A93B-0883B32E1E89	Nokia-102302-MRBTS-464276-LNBTS-464276-LNCEL-2	xtaxiangtanshihexixiangdafuwulouxinqinhugongyu16dongshifenNL-FSMF464276TF-2	27.88234	112.86169
NULL	1-13753-1-2	衡阳祁东县箩塘HLD3900776025PT-2	26.89972	111.71445
NULL	1-17786-1-134	衡阳衡阳县库宗梅开HLD3900256256PT-134	27.06351	112.19311
NULL	2-24547-1-133	益阳南县八百弓HF-D3900289372PT-133	29.23921	112.24441
NULL	2-24761-1-1	益阳安化县二医院HLD39001040501PT-1	28.14087	111.64312
NULL	2-25823-1-133	益阳安化县鸟儿尖HLD3900288633PT-133	28.36778	110.99278
0BBB5812-ECC7-4EE9-BBC9-56E5BA04C7FD	3-10890-1-13	永州冷水滩木材总厂HFD3900469921PT-13	26.45157	111.61105
0DE8A992-6856-48FB-8DD4-B1D86617CAC9	4-3815-1-0	株洲工业炉HLD3900463068PT-1	27.85994	113.12931
0DE8A992-6856-48FB-8DD4-B1D86617CAC9	4-3815-1-1	株洲工业炉HLD3900463068PT-2	27.85994	113.12931
A46DF8B6-6B61-4CFF-B229-DC0FC02D0545	5-1442-1-136	长沙县师范学院新校区学生宿舍11-12栋(教学楼拉远)HL-D390054088TF-136	28.29889	113.08251
A46DF8B6-6B61-4CFF-B229-DC0FC02D0545	5-2034-1-2	长沙师范学院本部2(师范公园拉远)HL-D3900459229TF-1	28.29898	113.08269
6BE23C64-83DF-49A8-9FB1-BD208B64F881	5-2348-1-2	长沙湖南都市职院综合培训楼(都市职院拉远)HL-D3900473312TF-2	28.22563	113.08307
836CAF79-D1EC-49C2-B40C-2096C22F05FB	5-2597-1-4	长沙金海岸师范学院学生公寓(湘龙家园拉远)HL-D3900458961TF-4	28.26771	113.06525
E86295EC-BACE-483E-B26D-8B2F5FAF78DA	5-293-1-152	长沙地铁1号线南门口站HL-D3900986394TF-152	28.18715	112.97052
NULL	5-295-1-131	长沙地铁1号线大托站HL-D3900986244TF-131	28.08566	112.98327
0C492664-9217-4604-84F2-33BD7A6EC052	5-298-1-131	长沙地铁1号线涂家冲站HL-D3900986391TF-131	28.1557	112.97936
NULL	5-300-1-132	长沙地铁1号线铁道学院站HL-D3900986240TF-132	28.13869	112.98072
922F391B-FC11-4406-952B-9AF4CD2852F2	5-4313-1-26	长沙民政学院北院男生宿舍1F(民政3区10栋拉远)HL-D3900459000TF-26	28.13829	113.01747
NULL	5-4479-1-3	长沙紫鑫源大酒店HL-D3900460121PT-3	28.18049	113.01502
78A04A7D-4E1B-4BE3-8A46-636D2539471E	5-5221-1-5	长沙雨花火车南站微站(熙春园拉远)HL-D3900473392PT-5	28.15241	113.05747
CC19AE28-E682-4791-B962-2A6AA34A24F9	5-5434-1-39	长沙万科城西HN-D3900461260PT-39	28.25407	112.98535
CFA9EE87-4675-41E6-B93C-50278B97E4B8	5-5602-1-131	长沙地铁1号线北辰三角洲站HL-D3900986378TF-131	28.24074	112.97857
CFA9EE87-4675-41E6-B93C-50278B97E4B8	5-5602-1-132	长沙地铁1号线北辰三角洲站HL-D3900986378TF-132	28.24074	112.97857
NULL	5-6743-1-2	长沙浏复兴1回98号HL-D3900461851PT-2	28.16389	113.65528
NULL	5-697-1-3	长沙新开铺新天村HL-D3900460236PT-3	28.13731	112.96346
71EC7B35-FE8C-4863-881B-ECB627F5FCDC	5-794-1-1	长沙水竹村HL-D3900460618PT-1	28.14954	112.97461
NULL	5-8220-1-131	长沙县泉塘丁家岭安置区2栋HL-D3900984860PT-131	28.22531	113.13141
NULL	5-897-1-2	长沙理工大学东门(长沙理工大学云塘校区甘怡园拉远)HL-D3900461772PT-2	28.07228	113.00985
E8F20DF7-CA7B-46C8-B00E-FC90AD548470	5-992-1-1	长沙辉鸿物流HL-D3900460187PT-1	28.10386	112.95399
NULL	Nokia-102302-MRBTS-290659-LNBTS-290659-LNCEL-132	yozdaoxianfayuanliantongNL-FSIH290659PT-132	25.52329	111.5849
NULL	Nokia-102337-MRBTS-1041157-LNBTS-1041157-LNCEL-2	LDILY-XinJianNL-FSMF1041157PT-2	27.61765	111.83411
NULL	Nokia-102337-MRBTS-58083-LNBTS-58083-LNCEL-131	LDILX-NongJiXueXiao(F)NL-FSIH58083PT-131	27.71536	111.99472
NULL	Nokia-102337-MRBTS-994351-LNBTS-994351-LNCEL-131	huhmyyifukejiaolouFL-FSIH994351PT-131	27.87509	109.78881
